wtp,vMC,aMC,subj,gender,age,TraitAnxiety
30,6.344748295,6.344748295,35,1,31,20
68,2.968361307,2.968361307,35,1,31,20
27,-2.56920979,2.56920979,35,1,31,20
10,-7.26377668,7.26377668,35,1,31,20
16,-18.45668194,18.45668194,35,1,31,20
9,3.105446611,3.105446611,35,1,31,20
29,-1.870213032,1.870213032,35,1,31,20
14,-1.191608557,1.191608557,35,1,31,20
27,-0.870979078,0.870979078,36,0,30,49
27,-6.764985248,6.764985248,36,0,30,49
20,-1.744626425,1.744626425,36,0,30,49
-27,2.52336452,2.52336452,36,0,30,49
40,6.977722964,6.977722964,36,0,30,49
16,-2.395393855,2.395393855,36,0,30,49
44,6.962437506,6.962437506,36,0,30,49
10,3.128804583,3.128804583,36,0,30,49
26,2.495330113,2.495330113,36,0,30,49
30,2.602971266,2.602971266,36,0,30,49
-48,-7.343050754,7.343050754,36,0,30,49
10,8.786327261,8.786327261,36,0,30,49
1,1.351997736,1.351997736,36,0,30,49
-24,-4.889525583,4.889525583,36,0,30,49
-11,3.835673751,3.835673751,36,0,30,49
-23,-8.314675329,8.314675329,36,0,30,49
22,2.586718914,2.586718914,36,0,30,49
0,-2.748774252,2.748774252,36,0,30,49
17,0.68066158,0.68066158,36,0,30,49
25,3.962202466,3.962202466,36,0,30,49
-28,-5.383028256,5.383028256,36,0,30,49
9,2.296122226,2.296122226,36,0,30,49
-29,-10.4960406,10.4960406,36,0,30,49
-15,-9.206288413,9.206288413,36,0,30,49
16,-0.183610522,0.183610522,36,0,30,49
22,7.064346415,7.064346415,36,0,30,49
20,3.936883789,3.936883789,36,0,30,49
3,3.185857755,3.185857755,36,0,30,49
14,-2.529050767,2.529050767,36,0,30,49
16,7.265245639,7.265245639,36,0,30,49
31,4.12233251,4.12233251,36,0,30,49
10,2.228783926,2.228783926,36,0,30,49
-23,-10.92195599,10.92195599,36,0,30,49
23,6.811518196,6.811518196,36,0,30,49
31,-3.062823528,3.062823528,36,0,30,49
-15,3.165814079,3.165814079,36,0,30,49
22,-3.439267242,3.439267242,36,0,30,49
15,1.650031969,1.650031969,36,0,30,49
22,1.280980337,1.280980337,36,0,30,49
-21,-12.02617856,12.02617856,36,0,30,49
-26,-2.548233089,2.548233089,36,0,30,49
28,12.40315941,12.40315941,36,0,30,49
-17,-1.840648556,1.840648556,36,0,30,49
99,2.616383413,2.616383413,36,0,30,49
20,-6.374218847,6.374218847,36,0,30,49
-18,-4.711907805,4.711907805,36,0,30,49
-17,-6.389865406,6.389865406,36,0,30,49
-15,-1.206191822,1.206191822,36,0,30,49
12,-0.298591052,0.298591052,36,0,30,49
17,1.876360601,1.876360601,36,0,30,49
-15,-2.999892331,2.999892331,36,0,30,49
18,-6.009034774,6.009034774,36,0,30,49
-27,-8.033487109,8.033487109,36,0,30,49
22,3.326383209,3.326383209,36,0,30,49
30,8.036570795,8.036570795,36,0,30,49
25,-4.057713493,4.057713493,36,0,30,49
22,8.691435067,8.691435067,36,0,30,49
28,18.2735017,18.2735017,36,0,30,49
21,-0.977432408,0.977432408,36,0,30,49
23,-14.8649757,14.8649757,36,0,30,49
15,-0.181575052,0.181575052,36,0,30,49
27,1.793341136,1.793341136,36,0,30,49
22,-0.624478052,0.624478052,36,0,30,49
16,2.230879087,2.230879087,36,0,30,49
-24,-6.95576171,6.95576171,36,0,30,49
20,4.908226947,4.908226947,36,0,30,49
12,2.423631973,2.423631973,36,0,30,49
23,10.03924721,10.03924721,36,0,30,49
-15,-7.419826101,7.419826101,36,0,30,49
17,-2.274744721,2.274744721,36,0,30,49
20,-2.308733755,2.308733755,36,0,30,49
28,10.05689631,10.05689631,36,0,30,49
-99,-4.901473023,4.901473023,36,0,30,49
11,3.264964854,3.264964854,36,0,30,49
13,4.08906798,4.08906798,36,0,30,49
24,-4.381897825,4.381897825,36,0,30,49
15,-4.637968571,4.637968571,36,0,30,49
20,-6.038512389,6.038512389,36,0,30,49
-16,-9.799991375,9.799991375,36,0,30,49
24,4.359700407,4.359700407,36,0,30,49
18,1.725386202,1.725386202,36,0,30,49
-5,-1.673283422,1.673283422,36,0,30,49
13,1.181281085,1.181281085,36,0,30,49
2,-1.087877085,1.087877085,36,0,30,49
13,10.57607058,10.57607058,36,0,30,49
18,-5.131567769,5.131567769,36,0,30,49
17,8.41710498,8.41710498,36,0,30,49
26,5.839375383,5.839375383,36,0,30,49
4,0.852784571,0.852784571,36,0,30,49
7,-2.07655355,2.07655355,36,0,30,49
9,2.035980801,2.035980801,36,0,30,49
-20,-4.639868722,4.639868722,36,0,30,49
-15,-5.549867215,5.549867215,36,0,30,49
12,5.234074421,5.234074421,36,0,30,49
-9,2.11249595,2.11249595,36,0,30,49
-11,-9.299748803,9.299748803,36,0,30,49
18,0.537876084,0.537876084,36,0,30,49
-16,-0.612150607,0.612150607,36,0,30,49
12,5.244499937,5.244499937,36,0,30,49
-9,-7.63225601,7.63225601,36,0,30,49
27,-1.624516823,1.624516823,36,0,30,49
-5,1.340937327,1.340937327,36,0,30,49
27,-7.821829249,7.821829249,36,0,30,49
11,9.51741327,9.51741327,36,0,30,49
8,2.392730736,2.392730736,36,0,30,49
19,-3.746159995,3.746159995,36,0,30,49
9,5.539315203,5.539315203,36,0,30,49
13,-5.198377223,5.198377223,36,0,30,49
11,-1.075864487,1.075864487,36,0,30,49
12,-4.199662418,4.199662418,36,0,30,49
10,-2.529219168,2.529219168,36,0,30,49
13,-5.354377867,5.354377867,36,0,30,49
-7,-4.783111306,4.783111306,36,0,30,49
25,3.622874805,3.622874805,36,0,30,49
14,7.456575403,7.456575403,36,0,30,49
18,-2.484037789,2.484037789,36,0,30,49
10,2.175595378,2.175595378,36,0,30,49
12,-8.674993934,8.674993934,36,0,30,49
11,-0.790044487,0.790044487,36,0,30,49
15,4.568892858,4.568892858,36,0,30,49
49,10.3654645,10.3654645,36,0,30,49
-6,6.571460032,6.571460032,36,0,30,49
26,1.184938752,1.184938752,36,0,30,49
27,-8.545316729,8.545316729,36,0,30,49
17,2.416360617,2.416360617,36,0,30,49
23,-0.875611872,0.875611872,36,0,30,49
8,2.221662603,2.221662603,36,0,30,49
7,4.072704447,4.072704447,36,0,30,49
8,-1.477797626,1.477797626,36,0,30,49
17,4.125475111,4.125475111,36,0,30,49
15,-3.991789813,3.991789813,36,0,30,49
10,2.103881939,2.103881939,36,0,30,49
18,8.59409826,8.59409826,36,0,30,49
9,-3.849075294,3.849075294,36,0,30,49
-9,-7.276784188,7.276784188,36,0,30,49
7,7.43276687,7.43276687,36,0,30,49
12,-5.862157993,5.862157993,36,0,30,49
16,4.057334939,4.057334939,36,0,30,49
7,7.484758761,7.484758761,36,0,30,49
9,-11.29761675,11.29761675,36,0,30,49
13,2.690994799,2.690994799,36,0,30,49
5,0.690916008,0.690916008,36,0,30,49
11,1.837884173,1.837884173,36,0,30,49
11,-9.225033233,9.225033233,36,0,30,49
-6,-6.836370493,6.836370493,36,0,30,49
2,-6.863444062,6.863444062,36,0,30,49
17,7.543259112,7.543259112,36,0,30,49
1,-2.201252095,2.201252095,36,0,30,49
-5,-9.000738048,9.000738048,36,0,30,49
9,-2.051980329,2.051980329,36,0,30,49
16,-9.400751667,9.400751667,36,0,30,49
0,0.985233481,0.985233481,36,0,30,49
9,-6.424139085,6.424139085,36,0,30,49
-2,1.824768632,1.824768632,36,0,30,49
4,5.818911159,5.818911159,36,0,30,49
4,6.814009962,6.814009962,36,0,30,49
16,-0.152358383,0.152358383,36,0,30,49
10,2.800035688,2.800035688,36,0,30,49
2,-6.915445811,6.915445811,36,0,30,49
19,-4.465995716,4.465995716,36,0,30,49
19,5.262601584,5.262601584,36,0,30,49
-4,-3.086550297,3.086550297,36,0,30,49
7,-3.425607247,3.425607247,36,0,30,49
4,6.741896145,6.741896145,36,0,30,49
16,3.798420624,3.798420624,36,0,30,49
4,8.103832591,8.103832591,36,0,30,49
-1,-6.692494699,6.692494699,36,0,30,49
-5,1.192429159,1.192429159,36,0,30,49
6,-1.444971067,1.444971067,36,0,30,49
14,1.325139961,1.325139961,36,0,30,49
-8,-0.233525652,0.233525652,36,0,30,49
6,8.087441244,8.087441244,36,0,30,49
4,3.354340718,3.354340718,36,0,30,49
0,-7.380325125,7.380325125,36,0,30,49
13,-12.17037009,12.17037009,36,0,30,49
3,14.11605403,14.11605403,36,0,30,49
13,-8.857412037,8.857412037,36,0,30,49
2,1.012840068,1.012840068,36,0,30,49
-6,-4.388914024,4.388914024,36,0,30,49
3,4.208221073,4.208221073,36,0,30,49
4,3.281981891,3.281981891,36,0,30,49
3,0.237837675,0.237837675,36,0,30,49
5,3.071432993,3.071432993,36,0,30,49
15,0.712221421,0.712221421,36,0,30,49
0,-0.584156385,0.584156385,36,0,30,49
9,7.24459048,7.24459048,36,0,30,49
9,-1.448600026,1.448600026,36,0,30,49
-3,-6.581915098,6.581915098,36,0,30,49
10,-0.95574754,0.95574754,36,0,30,49
13,4.957033579,4.957033579,36,0,30,49
11,-9.493549134,9.493549134,36,0,30,49
7,5.589340439,5.589340439,36,0,30,49
7,-4.245577679,4.245577679,36,0,30,49
2,-2.195355696,2.195355696,36,0,30,49
13,11.46547454,11.46547454,36,0,30,49
7,-7.842173212,7.842173212,36,0,30,49
14,-0.411756024,0.411756024,36,0,30,49
7,7.783368197,7.783368197,36,0,30,49
2,2.470544273,2.470544273,36,0,30,49
50,-0.52951777,0.52951777,36,0,30,49
51,0.436041207,0.436041207,37,1,66,40
51,2.801087362,2.801087362,37,1,66,40
1,-9.360913757,9.360913757,37,1,66,40
49,2.397255671,2.397255671,37,1,66,40
99,8.574357706,8.574357706,37,1,66,40
0,3.316351014,3.316351014,37,1,66,40
-1,-4.078428105,4.078428105,37,1,66,40
50,-0.895793992,0.895793992,37,1,66,40
49,-5.526400424,5.526400424,37,1,66,40
46,-6.634095141,6.634095141,37,1,66,40
-55,-6.269722213,6.269722213,37,1,66,40
-28,-1.103884244,1.103884244,37,1,66,40
51,2.107590805,2.107590805,37,1,66,40
48,7.701989386,7.701989386,37,1,66,40
49,15.39935608,15.39935608,37,1,66,40
98,5.900430026,5.900430026,37,1,66,40
51,-6.997804532,6.997804532,37,1,66,40
99,1.16572819,1.16572819,37,1,66,40
50,1.600048427,1.600048427,37,1,66,40
51,-3.208672462,3.208672462,37,1,66,40
49,4.585813382,4.585813382,37,1,66,40
52,-3.940362476,3.940362476,37,1,66,40
51,4.817076831,4.817076831,37,1,66,40
48,3.931968089,3.931968089,37,1,66,40
50,-2.436102419,2.436102419,37,1,66,40
48,0.395568203,0.395568203,37,1,66,40
0,-9.602415793,9.602415793,37,1,66,40
99,1.963004701,1.963004701,37,1,66,40
50,-0.676775085,0.676775085,37,1,66,40
-48,-9.525074756,9.525074756,37,1,66,40
-49,-1.549431782,1.549431782,37,1,66,40
-50,8.23161524,8.23161524,37,1,66,40
-52,-2.024828185,2.024828185,37,1,66,40
48,5.732105625,5.732105625,37,1,66,40
56,-4.965137825,4.965137825,37,1,66,40
0,-8.98416593,8.98416593,37,1,66,40
99,0.195341913,0.195341913,37,1,66,40
48,1.298949872,1.298949872,37,1,66,40
99,12.80006943,12.80006943,37,1,66,40
99,5.827981559,5.827981559,37,1,66,40
52,0.665593505,0.665593505,37,1,66,40
-51,-6.990838406,6.990838406,37,1,66,40
99,3.600907784,3.600907784,37,1,66,40
49,-3.144044481,3.144044481,37,1,66,40
49,5.284228522,5.284228522,37,1,66,40
99,-1.227846183,1.227846183,37,1,66,40
53,-6.606714343,6.606714343,37,1,66,40
53,1.638196277,1.638196277,37,1,66,40
98,0.397969937,0.397969937,37,1,66,40
-52,-8.538548714,8.538548714,37,1,66,40
99,5.132876627,5.132876627,37,1,66,40
-49,-7.214790904,7.214790904,37,1,66,40
51,5.898217016,5.898217016,37,1,66,40
50,2.131671376,2.131671376,37,1,66,40
96,2.105444639,2.105444639,37,1,66,40
-3,-13.43554822,13.43554822,37,1,66,40
99,-4.139822471,4.139822471,37,1,66,40
0,-0.090343078,0.090343078,37,1,66,40
-50,-5.411248381,5.411248381,37,1,66,40
48,-0.411885581,0.411885581,37,1,66,40
51,-1.507300845,1.507300845,37,1,66,40
99,8.79212434,8.79212434,37,1,66,40
49,-3.828367152,3.828367152,37,1,66,40
52,0.354336509,0.354336509,37,1,66,40
48,-0.51224351,0.51224351,37,1,66,40
52,-0.937458768,0.937458768,37,1,66,40
99,8.01473455,8.01473455,37,1,66,40
51,0.585565657,0.585565657,37,1,66,40
99,1.612883139,1.612883139,37,1,66,40
51,-0.266050599,0.266050599,37,1,66,40
99,11.49565126,11.49565126,37,1,66,40
54,-1.936100915,1.936100915,37,1,66,40
99,-0.375554565,0.375554565,37,1,66,40
99,3.130078326,3.130078326,37,1,66,40
99,3.56244544,3.56244544,37,1,66,40
51,-0.311879611,0.311879611,37,1,66,40
99,-0.567788954,0.567788954,37,1,66,40
-47,-5.711906061,5.711906061,37,1,66,40
99,9.237727403,9.237727403,37,1,66,40
96,-10.57336808,10.57336808,37,1,66,40
-51,8.039597358,8.039597358,37,1,66,40
-51,-7.200871988,7.200871988,37,1,66,40
-99,-6.392536513,6.392536513,37,1,66,40
99,2.751465627,2.751465627,37,1,66,40
99,3.552650677,3.552650677,37,1,66,40
99,6.802165756,6.802165756,37,1,66,40
98,0.974348191,0.974348191,37,1,66,40
99,-11.03202798,11.03202798,37,1,66,40
-53,-6.41293239,6.41293239,37,1,66,40
47,5.099516481,5.099516481,37,1,66,40
59,0.156346153,0.156346153,37,1,66,40
0,-1.331279077,1.331279077,37,1,66,40
0,-7.06687989,7.06687989,37,1,66,40
98,1.455782659,1.455782659,37,1,66,40
99,3.076334364,3.076334364,37,1,66,40
47,-0.71940749,0.71940749,37,1,66,40
,-1.246939881,1.246939881,37,1,66,40
0,-5.232185372,5.232185372,37,1,66,40
98,6.793951964,6.793951964,37,1,66,40
51,-0.388024858,0.388024858,37,1,66,40
51,-0.702645495,0.702645495,37,1,66,40
-48,-7.628877497,7.628877497,37,1,66,40
99,-6.843798783,6.843798783,37,1,66,40
46,5.101449556,5.101449556,37,1,66,40
48,-6.99076472,6.99076472,37,1,66,40
48,1.981691346,1.981691346,37,1,66,40
99,1.889595684,1.889595684,37,1,66,40
48,0.628246293,0.628246293,37,1,66,40
51,16.35390837,16.35390837,37,1,66,40
99,-5.642277184,5.642277184,37,1,66,40
99,9.128276124,9.128276124,37,1,66,40
50,-8.082188423,8.082188423,37,1,66,40
0,4.927204815,4.927204815,37,1,66,40
48,4.683605085,4.683605085,37,1,66,40
51,1.077613729,1.077613729,37,1,66,40
99,-4.026199581,4.026199581,37,1,66,40
51,2.05821047,2.05821047,37,1,66,40
99,-4.425372492,4.425372492,37,1,66,40
0,-1.292700061,1.292700061,37,1,66,40
49,2.773587339,2.773587339,37,1,66,40
99,5.075461025,5.075461025,37,1,66,40
45,2.776862297,2.776862297,37,1,66,40
46,1.164681625,1.164681625,37,1,66,40
1,-3.824492526,3.824492526,37,1,66,40
-47,1.766265508,1.766265508,37,1,66,40
47,3.012804853,3.012804853,37,1,66,40
49,-6.245332887,6.245332887,37,1,66,40
53,-0.622476012,0.622476012,37,1,66,40
51,8.597734856,8.597734856,37,1,66,40
99,-1.44928663,1.44928663,37,1,66,40
52,-4.951253399,4.951253399,37,1,66,40
52,-2.840566547,2.840566547,37,1,66,40
51,3.072173703,3.072173703,37,1,66,40
50,-3.151090274,3.151090274,37,1,66,40
,-1.200397655,1.200397655,37,1,66,40
48,4.603275786,4.603275786,37,1,66,40
0,-5.246726199,5.246726199,37,1,66,40
51,-0.669477147,0.669477147,37,1,66,40
51,-2.024694664,2.024694664,37,1,66,40
49,4.344908339,4.344908339,37,1,66,40
49,-3.362461299,3.362461299,37,1,66,40
51,-3.719889634,3.719889634,37,1,66,40
51,2.711592574,2.711592574,37,1,66,40
49,11.11332757,11.11332757,37,1,66,40
50,0.767451885,0.767451885,37,1,66,40
49,-4.263532471,4.263532471,37,1,66,40
50,5.669877913,5.669877913,37,1,66,40
55,0.40712886,0.40712886,37,1,66,40
47,-4.75126133,4.75126133,37,1,66,40
0,-2.247670112,2.247670112,37,1,66,40
0,4.882311115,4.882311115,37,1,66,40
-49,0.843383461,0.843383461,37,1,66,40
47,-10.11927399,10.11927399,37,1,66,40
49,2.461080896,2.461080896,37,1,66,40
99,1.745667933,1.745667933,37,1,66,40
99,-1.691941884,1.691941884,37,1,66,40
48,4.317978178,4.317978178,37,1,66,40
99,-5.4258965,5.4258965,37,1,66,40
0,-9.075752155,9.075752155,37,1,66,40
48,-0.403304322,0.403304322,37,1,66,40
99,0.933091784,0.933091784,37,1,66,40
0,-2.041944455,2.041944455,37,1,66,40
48,7.333010001,7.333010001,37,1,66,40
99,8.070250887,8.070250887,37,1,66,40
49,6.26096941,6.26096941,37,1,66,40
86,-3.310473357,3.310473357,37,1,66,40
50,-4.05792838,4.05792838,37,1,66,40
48,-0.664959383,0.664959383,37,1,66,40
52,-4.27179435,4.27179435,37,1,66,40
51,-0.29279427,0.29279427,37,1,66,40
50,14.59698827,14.59698827,37,1,66,40
98,-7.978825714,7.978825714,37,1,66,40
99,0.663821438,0.663821438,37,1,66,40
50,5.511084413,5.511084413,37,1,66,40
99,9.574102875,9.574102875,37,1,66,40
49,-0.253261637,0.253261637,37,1,66,40
51,-3.330672871,3.330672871,37,1,66,40
99,-10.75217223,10.75217223,37,1,66,40
-48,-5.643029041,5.643029041,37,1,66,40
51,0.220413098,0.220413098,37,1,66,40
99,1.173442276,1.173442276,37,1,66,40
48,0.944348628,0.944348628,37,1,66,40
49,2.91867041,2.91867041,37,1,66,40
1,0.306919601,0.306919601,37,1,66,40
0,5.847309206,5.847309206,37,1,66,40
51,-11.31133587,11.31133587,37,1,66,40
99,1.643110685,1.643110685,37,1,66,40
99,10.37243005,10.37243005,37,1,66,40
0,-8.080307029,8.080307029,37,1,66,40
49,2.985048163,2.985048163,37,1,66,40
1,-4.338212868,4.338212868,37,1,66,40
99,-3.788947005,3.788947005,37,1,66,40
-48,-6.327857485,6.327857485,37,1,66,40
50,-5.986927208,5.986927208,37,1,66,40
99,-1.478777636,1.478777636,37,1,66,40
49,9.306142914,9.306142914,37,1,66,40
50,-6.967182461,6.967182461,37,1,66,40
50,4.288468197,4.288468197,37,1,66,40
50,1.458891356,1.458891356,37,1,66,40
99,16.2033004,16.2033004,37,1,66,40
-99,3.380150213,3.380150213,38,0,45,42
-99,8.33242643,8.33242643,38,0,45,42
-48,-10.48606456,10.48606456,38,0,45,42
-99,5.145582449,5.145582449,38,0,45,42
-99,2.974151206,2.974151206,38,0,45,42
-99,-0.219329517,0.219329517,38,0,45,42
-99,1.27389127,1.27389127,38,0,45,42
49,-7.824829072,7.824829072,38,0,45,42
-99,1.597598624,1.597598624,38,0,45,42
-99,6.421137673,6.421137673,38,0,45,42
-99,-1.217242578,1.217242578,38,0,45,42
-99,-4.137687647,4.137687647,38,0,45,42
50,-5.087755856,5.087755856,38,0,45,42
-99,-6.301183692,6.301183692,38,0,45,42
-99,-4.135898487,4.135898487,38,0,45,42
53,11.98691354,11.98691354,38,0,45,42
-99,-7.792379287,7.792379287,38,0,45,42
-99,7.167478156,7.167478156,38,0,45,42
-99,3.324441183,3.324441183,38,0,45,42
-99,-4.924569752,4.924569752,38,0,45,42
-99,-3.185869158,3.185869158,38,0,45,42
-99,3.16653076,3.16653076,38,0,45,42
-99,4.059428858,4.059428858,38,0,45,42
-99,-7.422893862,7.422893862,38,0,45,42
-99,-4.536258846,4.536258846,38,0,45,42
54,-0.385840003,0.385840003,38,0,45,42
52,4.101670395,4.101670395,38,0,45,42
-99,-4.64505564,4.64505564,38,0,45,42
-99,-0.143540889,0.143540889,38,0,45,42
-99,-2.185400485,2.185400485,38,0,45,42
67,-3.203655078,3.203655078,38,0,45,42
-99,6.251086319,6.251086319,38,0,45,42
-99,-2.578131112,2.578131112,38,0,45,42
-99,-1.275451578,1.275451578,38,0,45,42
-99,6.402720984,6.402720984,38,0,45,42
-99,-11.41727102,11.41727102,38,0,45,42
-99,1.332084194,1.332084194,38,0,45,42
-99,5.919905654,5.919905654,38,0,45,42
-99,0.509304436,0.509304436,38,0,45,42
-99,4.885595887,4.885595887,38,0,45,42
-99,-6.719821251,6.719821251,38,0,45,42
55,8.040140279,8.040140279,38,0,45,42
-99,-5.321502644,5.321502644,38,0,45,42
-99,0.384587662,0.384587662,38,0,45,42
-99,0.927813482,0.927813482,38,0,45,42
-99,13.81290554,13.81290554,38,0,45,42
-99,1.087252195,1.087252195,38,0,45,42
-99,-5.447498484,5.447498484,38,0,45,42
-99,3.885796277,3.885796277,38,0,45,42
65,-6.195643712,6.195643712,38,0,45,42
-99,4.484201635,4.484201635,38,0,45,42
-99,0.631030096,0.631030096,38,0,45,42
-99,-7.412815041,7.412815041,38,0,45,42
-99,-10.469914,10.469914,38,0,45,42
79,0.65499222,0.65499222,38,0,45,42
-99,-5.284126479,5.284126479,38,0,45,42
-99,3.771694201,3.771694201,38,0,45,42
-99,-2.350027982,2.350027982,38,0,45,42
-99,3.743707464,3.743707464,38,0,45,42
-99,-3.203147311,3.203147311,38,0,45,42
-99,2.942719602,2.942719602,38,0,45,42
-99,-1.168320137,1.168320137,38,0,45,42
-99,9.001105508,9.001105508,38,0,45,42
-99,-2.929355705,2.929355705,38,0,45,42
-99,-9.417236901,9.417236901,38,0,45,42
-99,2.445932049,2.445932049,38,0,45,42
-99,-1.795053615,1.795053615,38,0,45,42
-99,-0.955647976,0.955647976,38,0,45,42
-99,7.776832098,7.776832098,38,0,45,42
-99,-7.335895712,7.335895712,38,0,45,42
48,4.366045276,4.366045276,38,0,45,42
-99,7.213434943,7.213434943,38,0,45,42
-99,-2.295860201,2.295860201,38,0,45,42
-99,4.068021728,4.068021728,38,0,45,42
-99,-7.63734961,7.63734961,38,0,45,42
-99,-1.086522133,1.086522133,38,0,45,42
-99,6.576651654,6.576651654,38,0,45,42
74,6.076334097,6.076334097,38,0,45,42
-99,-0.988563702,0.988563702,38,0,45,42
-99,-5.278408971,5.278408971,38,0,45,42
-99,-2.888870728,2.888870728,38,0,45,42
-99,7.75096184,7.75096184,38,0,45,42
-99,-3.59656793,3.59656793,38,0,45,42
-99,-1.066116342,1.066116342,38,0,45,42
-99,-4.332715885,4.332715885,38,0,45,42
-99,-5.247508414,5.247508414,38,0,45,42
81,3.492517218,3.492517218,38,0,45,42
-99,-0.861101678,0.861101678,38,0,45,42
-99,8.174671199,8.174671199,38,0,45,42
-99,-4.867331247,4.867331247,38,0,45,42
-99,-0.490704024,0.490704024,38,0,45,42
-99,0.614216546,0.614216546,38,0,45,42
-99,11.60601907,11.60601907,38,0,45,42
-99,-4.863947403,4.863947403,38,0,45,42
-99,-11.52257602,11.52257602,38,0,45,42
-99,-0.274309144,0.274309144,38,0,45,42
-99,5.310409888,5.310409888,38,0,45,42
-99,-5.548596952,5.548596952,38,0,45,42
-99,1.536191524,1.536191524,38,0,45,42
-99,1.147527001,1.147527001,38,0,45,42
-99,-0.458502162,0.458502162,38,0,45,42
47,-11.3339277,11.3339277,38,0,45,42
-99,-0.939811853,0.939811853,38,0,45,42
-99,5.98798742,5.98798742,38,0,45,42
49,9.893799733,9.893799733,38,0,45,42
-99,2.120520033,2.120520033,38,0,45,42
74,8.893554116,8.893554116,38,0,45,42
-99,-3.956078864,3.956078864,38,0,45,42
-99,-4.137392592,4.137392592,38,0,45,42
52,5.479982131,5.479982131,38,0,45,42
-99,-6.886764529,6.886764529,38,0,45,42
53,-11.08001826,11.08001826,38,0,45,42
-99,1.666209377,1.666209377,38,0,45,42
55,0.776429252,0.776429252,38,0,45,42
-99,-4.392229844,4.392229844,38,0,45,42
-99,-5.234642772,5.234642772,38,0,45,42
-99,2.031749004,2.031749004,38,0,45,42
-99,3.549911511,3.549911511,38,0,45,42
-99,4.763002874,4.763002874,38,0,45,42
-99,-5.061057138,5.061057138,38,0,45,42
-99,-0.755130657,0.755130657,38,0,45,42
42,-1.848534619,1.848534619,38,0,45,42
-99,9.422085174,9.422085174,38,0,45,42
77,9.893990913,9.893990913,38,0,45,42
-99,1.867200808,1.867200808,38,0,45,42
-99,-2.533104295,2.533104295,38,0,45,42
-99,-3.205835448,3.205835448,38,0,45,42
-99,-4.702333972,4.702333972,38,0,45,42
-99,-4.119261959,4.119261959,38,0,45,42
-99,7.529745829,7.529745829,38,0,45,42
-99,3.27259241,3.27259241,38,0,45,42
73,2.813778618,2.813778618,38,0,45,42
-99,-9.185618807,9.185618807,38,0,45,42
-99,2.442095184,2.442095184,38,0,45,42
-99,1.412266476,1.412266476,38,0,45,42
-99,-6.400452856,6.400452856,38,0,45,42
-99,-10.50626495,10.50626495,38,0,45,42
52,3.618343324,3.618343324,38,0,45,42
56,-4.895203762,4.895203762,38,0,45,42
-92,1.080992963,1.080992963,38,0,45,42
-99,-2.474913498,2.474913498,38,0,45,42
-99,-2.304113315,2.304113315,38,0,45,42
-99,2.617238651,2.617238651,38,0,45,42
57,3.34218013,3.34218013,38,0,45,42
-99,-3.546057676,3.546057676,38,0,45,42
-99,3.34676193,3.34676193,38,0,45,42
-99,7.152211111,7.152211111,38,0,45,42
-99,5.173789173,5.173789173,38,0,45,42
-99,-13.84781689,13.84781689,38,0,45,42
-99,5.010817442,5.010817442,38,0,45,42
-99,3.635353022,3.635353022,38,0,45,42
56,6.370530568,6.370530568,38,0,45,42
-99,6.976692367,6.976692367,38,0,45,42
-99,-8.573634692,8.573634692,38,0,45,42
-99,-3.885327604,3.885327604,38,0,45,42
-99,-3.356222685,3.356222685,38,0,45,42
-99,-0.413705493,0.413705493,38,0,45,42
-99,-1.086294318,1.086294318,38,0,45,42
68,-3.463068499,3.463068499,38,0,45,42
-99,-3.433710098,3.433710098,38,0,45,42
-99,-0.492205931,0.492205931,38,0,45,42
-99,-0.638203011,0.638203011,38,0,45,42
-99,11.44825066,11.44825066,38,0,45,42
84,1.139206099,1.139206099,38,0,45,42
-99,0.53833554,0.53833554,38,0,45,42
-99,7.342386514,7.342386514,38,0,45,42
-99,-6.735051951,6.735051951,38,0,45,42
-99,-1.863610683,1.863610683,38,0,45,42
-99,-0.874030674,0.874030674,38,0,45,42
-99,-5.328580107,5.328580107,38,0,45,42
-99,-1.907042504,1.907042504,38,0,45,42
-99,-3.435233203,3.435233203,38,0,45,42
-98,-1.548996137,1.548996137,38,0,45,42
-99,1.629834667,1.629834667,38,0,45,42
-99,-0.312446923,0.312446923,38,0,45,42
77,-8.256349457,8.256349457,38,0,45,42
-99,2.327806851,2.327806851,38,0,45,42
-99,8.394563467,8.394563467,38,0,45,42
-99,-9.047577191,9.047577191,38,0,45,42
-99,1.496872787,1.496872787,38,0,45,42
-99,-0.044846476,0.044846476,38,0,45,42
-99,-0.294672253,0.294672253,38,0,45,42
-99,-1.104894312,1.104894312,38,0,45,42
-99,3.443338024,3.443338024,38,0,45,42
-99,7.713268123,7.713268123,38,0,45,42
-99,0.093092207,0.093092207,38,0,45,42
71,-5.159678853,5.159678853,38,0,45,42
60,-3.928912129,3.928912129,38,0,45,42
-99,1.868709634,1.868709634,38,0,45,42
-99,-2.086955793,2.086955793,38,0,45,42
-99,7.520257137,7.520257137,38,0,45,42
-99,2.301017626,2.301017626,38,0,45,42
70,15.40704933,15.40704933,38,0,45,42
-85,1.795015256,1.795015256,38,0,45,42
-99,1.953218022,1.953218022,38,0,45,42
-90,-0.830883762,0.830883762,38,0,45,42
-99,-6.97638699,6.97638699,38,0,45,42
-99,4.056485628,4.056485628,38,0,45,42
97,-5.755517726,5.755517726,38,0,45,42
-99,-8.137724114,8.137724114,38,0,45,42
,-5.130400955,5.130400955,39,1,29,39
,2.656261927,2.656261927,39,1,29,39
