wtp,vMC,aMC,subj,gender,age,ChangeAnxiety,group
-54,1.155989188,1.155989188,39,1,25,0,0
-52,-0.272186188,0.272186188,39,1,25,0,0
-73,2.292495614,2.292495614,39,1,25,0,0
-76,-6.575904384,6.575904384,39,1,25,0,0
-72,8.222104824,8.222104824,39,1,25,0,0
-74,-0.810742717,0.810742717,39,1,25,0,0
-75,-1.802102245,1.802102245,39,1,25,0,0
-74,-3.658921265,3.658921265,39,1,25,0,0
-57,4.737955847,4.737955847,39,1,25,0,0
-77,-4.466503387,4.466503387,39,1,25,0,0
-72,0.565237562,0.565237562,39,1,25,0,0
-99,-9.535169684,9.535169684,39,1,25,0,0
-77,-3.990470316,3.990470316,39,1,25,0,0
-62,2.39093856,2.39093856,39,1,25,0,0
-10,-0.540706356,0.540706356,39,1,25,0,0
-63,-4.423285535,4.423285535,39,1,25,0,0
-40,-1.283448388,1.283448388,39,1,25,0,0
-58,-2.615016213,2.615016213,39,1,25,0,0
-99,10.35208224,10.35208224,39,1,25,0,0
-73,3.32753965,3.32753965,39,1,25,0,0
-67,-7.491909832,7.491909832,39,1,25,0,0
-90,-8.649254672,8.649254672,39,1,25,0,0
-71,-2.787206958,2.787206958,39,1,25,0,0
-46,7.069043975,7.069043975,39,1,25,0,0
-60,10.5737701,10.5737701,39,1,25,0,0
-43,6.400085144,6.400085144,39,1,25,0,0
-79,3.334443113,3.334443113,39,1,25,0,0
-66,-11.37753323,11.37753323,39,1,25,0,0
-27,-0.803628943,0.803628943,39,1,25,0,0
-68,9.043169279,9.043169279,39,1,25,0,0
-41,3.398309857,3.398309857,39,1,25,0,0
-33,-6.47293476,6.47293476,39,1,25,0,0
-30,0.703675131,0.703675131,39,1,25,0,0
-99,5.223551417,5.223551417,39,1,25,0,0
-73,-3.030002881,3.030002881,39,1,25,0,0
-81,0.646439656,0.646439656,39,1,25,0,0
-2,-14.69159272,14.69159272,39,1,25,0,0
-99,15.92656329,15.92656329,39,1,25,0,0
,1.199781862,1.199781862,40,1,34,1,0
0,0.46018447,0.46018447,40,1,34,1,0
,-5.341021062,5.341021062,40,1,34,1,0
,5.344620103,5.344620103,40,1,34,1,0
0,3.458560829,3.458560829,40,1,34,1,0
0,-2.986431482,2.986431482,40,1,34,1,0
0,-0.39865646,0.39865646,40,1,34,1,0
0,4.494364425,4.494364425,40,1,34,1,0
0,-2.595485328,2.595485328,40,1,34,1,0
0,10.55237066,10.55237066,40,1,34,1,0
0,-1.986022301,1.986022301,40,1,34,1,0
0,0.476771244,0.476771244,40,1,34,1,0
50,4.078890753,4.078890753,40,1,34,1,0
0,-0.841852789,0.841852789,40,1,34,1,0
0,-2.218735624,2.218735624,40,1,34,1,0
,-1.934970874,1.934970874,40,1,34,1,0
50,5.868767212,5.868767212,40,1,34,1,0
0,-6.427316736,6.427316736,40,1,34,1,0
0,-0.565446441,0.565446441,40,1,34,1,0
,-10.83844862,10.83844862,40,1,34,1,0
50,3.167847815,3.167847815,40,1,34,1,0
0,-5.648612714,5.648612714,40,1,34,1,0
0,7.361735348,7.361735348,40,1,34,1,0
0,1.852860473,1.852860473,40,1,34,1,0
0,1.231426987,1.231426987,40,1,34,1,0
0,-6.16489857,6.16489857,40,1,34,1,0
0,-3.918777043,3.918777043,40,1,34,1,0
49,12.84920368,12.84920368,40,1,34,1,0
1,-0.129770838,0.129770838,40,1,34,1,0
0,4.25188733,4.25188733,40,1,34,1,0
0,-2.256045858,2.256045858,40,1,34,1,0
0,-3.529172357,3.529172357,40,1,34,1,0
0,3.230353404,3.230353404,40,1,34,1,0
0,1.6701918,1.6701918,40,1,34,1,0
-1,1.036119464,1.036119464,40,1,34,1,0
1,-1.454417385,1.454417385,40,1,34,1,0
1,1.353867702,1.353867702,40,1,34,1,0
0,-1.436222578,1.436222578,40,1,34,1,0
3,-5.757251305,5.757251305,40,1,34,1,0
0,8.900760455,8.900760455,40,1,34,1,0
0,-6.15E-05,6.15E-05,40,1,34,1,0
1,-3.088619374,3.088619374,40,1,34,1,0
0,-0.003615757,0.003615757,40,1,34,1,0
8,-9.24083896,9.24083896,40,1,34,1,0
0,-9.544646901,9.544646901,40,1,34,1,0
0,3.058602446,3.058602446,40,1,34,1,0
0,2.595098282,2.595098282,40,1,34,1,0
0,3.970566365,3.970566365,40,1,34,1,0
0,-4.03365469,4.03365469,40,1,34,1,0
0,8.918081141,8.918081141,40,1,34,1,0
50,-7.230316461,7.230316461,40,1,34,1,0
-1,0.709000889,0.709000889,40,1,34,1,0
-1,13.2361211,13.2361211,40,1,34,1,0
0,-6.052921303,6.052921303,40,1,34,1,0
0,1.580350259,1.580350259,40,1,34,1,0
0,8.064808394,8.064808394,40,1,34,1,0
0,0.441310446,0.441310446,40,1,34,1,0
-1,-0.153653937,0.153653937,40,1,34,1,0
0,1.998968023,1.998968023,40,1,34,1,0
0,-7.574326245,7.574326245,40,1,34,1,0
0,3.013917539,3.013917539,40,1,34,1,0
0,0.086158105,0.086158105,40,1,34,1,0
0,8.684797611,8.684797611,40,1,34,1,0
0,-5.882596464,5.882596464,40,1,34,1,0
0,-7.871074853,7.871074853,40,1,34,1,0
8,-3.876991596,3.876991596,40,1,34,1,0
6,-4.180793101,4.180793101,40,1,34,1,0
0,1.215339537,1.215339537,40,1,34,1,0
0,4.041257076,4.041257076,40,1,34,1,0
,-7.354653761,7.354653761,40,1,34,1,0
0,8.247012796,8.247012796,40,1,34,1,0
,-9.401447934,9.401447934,40,1,34,1,0
-2,2.874852906,2.874852906,40,1,34,1,0
0,5.068540236,5.068540236,40,1,34,1,0
5,8.631627051,8.631627051,40,1,34,1,0
3,3.52071493,3.52071493,40,1,34,1,0
,-0.67888177,0.67888177,40,1,34,1,0
-1,-1.160168302,1.160168302,40,1,34,1,0
0,-0.278959168,0.278959168,40,1,34,1,0
0,5.635515274,5.635515274,40,1,34,1,0
0,1.382444796,1.382444796,40,1,34,1,0
5,-6.998329805,6.998329805,40,1,34,1,0
50,-9.449795862,9.449795862,40,1,34,1,0
0,1.507245366,1.507245366,40,1,34,1,0
0,6.57834638,6.57834638,40,1,34,1,0
13,-8.770004239,8.770004239,40,1,34,1,0
0,0.593536427,0.593536427,40,1,34,1,0
0,1.209896029,1.209896029,40,1,34,1,0
8,-12.32439625,12.32439625,40,1,34,1,0
48,-3.813289635,3.813289635,40,1,34,1,0
0,0.791646019,0.791646019,40,1,34,1,0
0,2.152285599,2.152285599,40,1,34,1,0
0,-0.367427822,0.367427822,40,1,34,1,0
0,-5.0826185,5.0826185,40,1,34,1,0
0,4.820958954,4.820958954,40,1,34,1,0
0,0.215598206,0.215598206,40,1,34,1,0
0,8.497060537,8.497060537,40,1,34,1,0
0,-2.443782683,2.443782683,40,1,34,1,0
20,8.001218194,8.001218194,40,1,34,1,0
4,-4.01403097,4.01403097,40,1,34,1,0
48,-0.568309135,0.568309135,40,1,34,1,0
,-2.048358987,2.048358987,40,1,34,1,0
6,1.724889892,1.724889892,40,1,34,1,0
-1,2.562629629,2.562629629,40,1,34,1,0
48,-0.379628012,0.379628012,40,1,34,1,0
0,2.208338321,2.208338321,40,1,34,1,0
0,-6.516732072,6.516732072,40,1,34,1,0
0,5.471961806,5.471961806,40,1,34,1,0
5,3.372317065,3.372317065,40,1,34,1,0
7,-14.0104389,14.0104389,40,1,34,1,0
4,-1.06010854,1.06010854,40,1,34,1,0
,2.594408849,2.594408849,40,1,34,1,0
47,13.96951373,13.96951373,40,1,34,1,0
0,-0.060993728,0.060993728,40,1,34,1,0
0,1.089420599,1.089420599,40,1,34,1,0
49,8.801700855,8.801700855,40,1,34,1,0
0,-5.754959284,5.754959284,40,1,34,1,0
0,-2.07894919,2.07894919,40,1,34,1,0
0,-0.367741233,0.367741233,40,1,34,1,0
17,-2.905481831,2.905481831,40,1,34,1,0
0,-3.111849063,3.111849063,40,1,34,1,0
0,0.49321673,0.49321673,40,1,34,1,0
0,-0.297377868,0.297377868,40,1,34,1,0
0,1.660269853,1.660269853,40,1,34,1,0
24,-5.040028593,5.040028593,40,1,34,1,0
0,8.549334229,8.549334229,40,1,34,1,0
0,1.531987424,1.531987424,40,1,34,1,0
0,-2.996570801,2.996570801,40,1,34,1,0
0,-5.927788305,5.927788305,40,1,34,1,0
25,-5.164900773,5.164900773,40,1,34,1,0
0,-3.890667531,3.890667531,40,1,34,1,0
0,9.197384867,9.197384867,40,1,34,1,0
,-4.132338226,4.132338226,40,1,34,1,0
51,9.670766187,9.670766187,40,1,34,1,0
0,0.910866783,0.910866783,40,1,34,1,0
0,2.33839769,2.33839769,40,1,34,1,0
0,-6.019401301,6.019401301,40,1,34,1,0
0,-5.341513142,5.341513142,40,1,34,1,0
0,11.26906929,11.26906929,40,1,34,1,0
0,1.81266541,1.81266541,40,1,34,1,0
50,-8.482178656,8.482178656,40,1,34,1,0
49,5.439989567,5.439989567,40,1,34,1,0
1,0.018480911,0.018480911,40,1,34,1,0
0,2.746033515,2.746033515,40,1,34,1,0
0,0.09259323,0.09259323,40,1,34,1,0
48,-10.59024075,10.59024075,40,1,34,1,0
0,3.095941485,3.095941485,40,1,34,1,0
0,0.005854688,0.005854688,40,1,34,1,0
0,5.602653465,5.602653465,40,1,34,1,0
48,2.140339931,2.140339931,40,1,34,1,0
,-2.072402262,2.072402262,40,1,34,1,0
48,-6.118252368,6.118252368,40,1,34,1,0
0,0.835678892,0.835678892,40,1,34,1,0
49,8.189042654,8.189042654,40,1,34,1,0
0,6.41211136,6.41211136,40,1,34,1,0
0,1.520893748,1.520893748,40,1,34,1,0
0,4.958532578,4.958532578,40,1,34,1,0
0,-0.041170474,0.041170474,40,1,34,1,0
0,-5.867860202,5.867860202,40,1,34,1,0
0,-0.067877925,0.067877925,40,1,34,1,0
,1.41456072,1.41456072,40,1,34,1,0
0,3.567931953,3.567931953,40,1,34,1,0
51,-10.09743166,10.09743166,40,1,34,1,0
0,1.819657536,1.819657536,40,1,34,1,0
0,-6.510490795,6.510490795,40,1,34,1,0
,7.040007355,7.040007355,40,1,34,1,0
0,2.283014638,2.283014638,40,1,34,1,0
0,-0.095948857,0.095948857,40,1,34,1,0
49,7.012258209,7.012258209,40,1,34,1,0
0,-3.97125237,3.97125237,40,1,34,1,0
0,-2.706583095,2.706583095,40,1,34,1,0
-1,5.569434858,5.569434858,40,1,34,1,0
0,0.361968084,0.361968084,40,1,34,1,0
0,0.5593221,0.5593221,40,1,34,1,0
0,-2.218993767,2.218993767,40,1,34,1,0
49,0.255923852,0.255923852,40,1,34,1,0
0,-5.983383027,5.983383027,40,1,34,1,0
0,5.345901156,5.345901156,40,1,34,1,0
50,-6.637557916,6.637557916,40,1,34,1,0
73,11.69193495,11.69193495,40,1,34,1,0
25,-9.617829727,9.617829727,40,1,34,1,0
0,2.52732171,2.52732171,40,1,34,1,0
0,-1.075950357,1.075950357,40,1,34,1,0
47,-12.66168362,12.66168362,40,1,34,1,0
77,-1.917974772,1.917974772,40,1,34,1,0
51,-5.602541782,5.602541782,40,1,34,1,0
0,-2.53619231,2.53619231,40,1,34,1,0
0,0.232247303,0.232247303,40,1,34,1,0
0,4.863039247,4.863039247,40,1,34,1,0
75,-6.508787595,6.508787595,40,1,34,1,0
49,6.809035657,6.809035657,40,1,34,1,0
49,-7.177848324,7.177848324,40,1,34,1,0
0,6.24133323,6.24133323,40,1,34,1,0
0,2.258665801,2.258665801,40,1,34,1,0
0,-2.72327431,2.72327431,40,1,34,1,0
0,4.207652998,4.207652998,40,1,34,1,0
0,1.322448694,1.322448694,40,1,34,1,0
50,8.589678896,8.589678896,40,1,34,1,0
47,4.539948809,4.539948809,40,1,34,1,0
50,5.003035363,5.003035363,40,1,34,1,0
,1.196163895,1.196163895,41,1,19,-2,0
,-0.095466722,0.095466722,41,1,19,-2,0
,0.207504078,0.207504078,41,1,19,-2,0
0,-1.598978058,1.598978058,41,1,19,-2,0
0,2.794613105,2.794613105,41,1,19,-2,0
0,1.489839367,1.489839367,41,1,19,-2,0
0,0.48996282,0.48996282,41,1,19,-2,0
0,7.168371331,7.168371331,41,1,19,-2,0
0,1.71917061,1.71917061,41,1,19,-2,0
0,-3.955174554,3.955174554,41,1,19,-2,0
0,4.325639558,4.325639558,41,1,19,-2,0
0,0.393959628,0.393959628,41,1,19,-2,0
0,-1.132197501,1.132197501,41,1,19,-2,0
0,2.481447909,2.481447909,41,1,19,-2,0
0,-2.37292499,2.37292499,41,1,19,-2,0
0,0.076119195,0.076119195,41,1,19,-2,0
0,2.025252089,2.025252089,41,1,19,-2,0
0,0.040243538,0.040243538,41,1,19,-2,0
-1,1.489721701,1.489721701,41,1,19,-2,0
0,-6.622110001,6.622110001,41,1,19,-2,0
0,-7.261079278,7.261079278,41,1,19,-2,0
0,-1.410125883,1.410125883,41,1,19,-2,0
0,-1.649468559,1.649468559,41,1,19,-2,0
0,3.329232964,3.329232964,41,1,19,-2,0
0,6.35240854,6.35240854,41,1,19,-2,0
,-0.839917281,0.839917281,41,1,19,-2,0
0,7.091338253,7.091338253,41,1,19,-2,0
0,-8.484792547,8.484792547,41,1,19,-2,0
0,-3.423487985,3.423487985,41,1,19,-2,0
0,7.92462573,7.92462573,41,1,19,-2,0
0,-2.951652942,2.951652942,41,1,19,-2,0
0,-6.694756593,6.694756593,41,1,19,-2,0
0,-4.490822729,4.490822729,41,1,19,-2,0
0,-0.550963549,0.550963549,41,1,19,-2,0
0,-2.965583951,2.965583951,41,1,19,-2,0
0,-4.39542544,4.39542544,41,1,19,-2,0
0,-0.515108944,0.515108944,41,1,19,-2,0
0,4.794469504,4.794469504,41,1,19,-2,0
0,3.901601272,3.901601272,41,1,19,-2,0
0,-6.313383035,6.313383035,41,1,19,-2,0
0,-0.228042643,0.228042643,41,1,19,-2,0
0,1.036871751,1.036871751,41,1,19,-2,0
0,8.208270072,8.208270072,41,1,19,-2,0
0,-1.358522787,1.358522787,41,1,19,-2,0
0,-6.561240139,6.561240139,41,1,19,-2,0
0,-3.361954049,3.361954049,41,1,19,-2,0
0,10.62021032,10.62021032,41,1,19,-2,0
0,4.961109586,4.961109586,41,1,19,-2,0
0,-2.258555497,2.258555497,41,1,19,-2,0
0,-1.98073155,1.98073155,41,1,19,-2,0
0,5.35453389,5.35453389,41,1,19,-2,0
0,-2.462138283,2.462138283,41,1,19,-2,0
0,-8.969108371,8.969108371,41,1,19,-2,0
0,-5.761222915,5.761222915,41,1,19,-2,0
0,5.481512839,5.481512839,41,1,19,-2,0
0,5.532636489,5.532636489,41,1,19,-2,0
0,-3.545136681,3.545136681,41,1,19,-2,0
0,2.17497174,2.17497174,41,1,19,-2,0
0,1.23458967,1.23458967,41,1,19,-2,0
0,-5.714592272,5.714592272,41,1,19,-2,0
0,-1.735587147,1.735587147,41,1,19,-2,0
0,2.121307396,2.121307396,41,1,19,-2,0
0,3.960135232,3.960135232,41,1,19,-2,0
0,-3.895755708,3.895755708,41,1,19,-2,0
0,0.91384612,0.91384612,41,1,19,-2,0
0,1.139077202,1.139077202,41,1,19,-2,0
,-4.359649594,4.359649594,41,1,19,-2,0
0,1.198457999,1.198457999,41,1,19,-2,0
0,-10.65509974,10.65509974,41,1,19,-2,0
0,0.949229889,0.949229889,41,1,19,-2,0
0,-0.80797489,0.80797489,41,1,19,-2,0
,2.980892361,2.980892361,41,1,19,-2,0
0,5.554853629,5.554853629,41,1,19,-2,0
0,1.920008155,1.920008155,41,1,19,-2,0
0,1.232320855,1.232320855,41,1,19,-2,0
0,6.829555424,6.829555424,41,1,19,-2,0
0,-3.797176655,3.797176655,41,1,19,-2,0
0,2.061578277,2.061578277,41,1,19,-2,0
0,14.69430215,14.69430215,41,1,19,-2,0
0,-6.610428488,6.610428488,41,1,19,-2,0
0,-1.288844546,1.288844546,41,1,19,-2,0
0,-3.484797613,3.484797613,41,1,19,-2,0
0,2.185604311,2.185604311,41,1,19,-2,0
0,-3.655208637,3.655208637,41,1,19,-2,0
0,-9.353949572,9.353949572,41,1,19,-2,0
0,-2.528409433,2.528409433,41,1,19,-2,0
0,7.619599821,7.619599821,41,1,19,-2,0
0,-4.271261595,4.271261595,41,1,19,-2,0
0,1.749188811,1.749188811,41,1,19,-2,0
,-5.397881845,5.397881845,41,1,19,-2,0
0,7.278251247,7.278251247,41,1,19,-2,0
0,6.328332004,6.328332004,41,1,19,-2,0
0,7.216072508,7.216072508,41,1,19,-2,0
,7.966438176,7.966438176,41,1,19,-2,0
0,-0.169013257,0.169013257,41,1,19,-2,0
0,-9.176999747,9.176999747,41,1,19,-2,0
0,8.740439998,8.740439998,41,1,19,-2,0
0,-2.835544549,2.835544549,41,1,19,-2,0
0,2.228951128,2.228951128,41,1,19,-2,0
0,0.719379551,0.719379551,41,1,19,-2,0
0,6.72451326,6.72451326,41,1,19,-2,0
0,-4.070217234,4.070217234,41,1,19,-2,0
0,0.376689647,0.376689647,41,1,19,-2,0
0,0.808025394,0.808025394,41,1,19,-2,0
0,-0.88926273,0.88926273,41,1,19,-2,0
0,0.929309985,0.929309985,41,1,19,-2,0
0,-3.8375899,3.8375899,41,1,19,-2,0
0,3.563815721,3.563815721,41,1,19,-2,0
0,2.095411329,2.095411329,41,1,19,-2,0
0,-1.3362547,1.3362547,41,1,19,-2,0
0,2.519303338,2.519303338,41,1,19,-2,0
0,-3.83610364,3.83610364,41,1,19,-2,0
0,-2.19495992,2.19495992,41,1,19,-2,0
0,2.857053794,2.857053794,41,1,19,-2,0
0,-1.708195822,1.708195822,41,1,19,-2,0
0,-6.536196907,6.536196907,41,1,19,-2,0
0,-12.82504548,12.82504548,41,1,19,-2,0
0,1.753357735,1.753357735,41,1,19,-2,0
0,-1.812328176,1.812328176,41,1,19,-2,0
0,6.363436059,6.363436059,41,1,19,-2,0
0,0.406988444,0.406988444,41,1,19,-2,0
0,7.175101278,7.175101278,41,1,19,-2,0
0,3.122642644,3.122642644,41,1,19,-2,0
0,-10.87261269,10.87261269,41,1,19,-2,0
0,8.517220897,8.517220897,41,1,19,-2,0
0,1.101056309,1.101056309,41,1,19,-2,0
0,2.871591383,2.871591383,41,1,19,-2,0
0,-1.934737092,1.934737092,41,1,19,-2,0
0,-11.29166237,11.29166237,41,1,19,-2,0
0,-2.734615744,2.734615744,41,1,19,-2,0
0,5.092350734,5.092350734,41,1,19,-2,0
0,1.653950289,1.653950289,41,1,19,-2,0
0,-6.472014668,6.472014668,41,1,19,-2,0
0,-0.585395642,0.585395642,41,1,19,-2,0
0,-2.19280232,2.19280232,41,1,19,-2,0
0,4.155630325,4.155630325,41,1,19,-2,0
0,-0.710808514,0.710808514,41,1,19,-2,0
0,5.033584151,5.033584151,41,1,19,-2,0
0,-1.524823978,1.524823978,41,1,19,-2,0
0,-3.94154027,3.94154027,41,1,19,-2,0
0,-3.099394046,3.099394046,41,1,19,-2,0
0,3.909459905,3.909459905,41,1,19,-2,0
0,-4.488600767,4.488600767,41,1,19,-2,0
0,5.302210181,5.302210181,41,1,19,-2,0
0,0.376199948,0.376199948,41,1,19,-2,0
0,8.239094431,8.239094431,41,1,19,-2,0
0,-3.219084948,3.219084948,41,1,19,-2,0
0,-1.989311024,1.989311024,41,1,19,-2,0
0,6.688905173,6.688905173,41,1,19,-2,0
0,1.383631108,1.383631108,41,1,19,-2,0
0,-0.056800652,0.056800652,41,1,19,-2,0
0,4.512257615,4.512257615,41,1,19,-2,0
0,7.230941219,7.230941219,41,1,19,-2,0
0,-7.425710025,7.425710025,41,1,19,-2,0
0,0.556650899,0.556650899,41,1,19,-2,0
0,-2.042508175,2.042508175,41,1,19,-2,0
0,7.329157547,7.329157547,41,1,19,-2,0
0,7.671923619,7.671923619,41,1,19,-2,0
0,-4.07905544,4.07905544,41,1,19,-2,0
0,-10.05624512,10.05624512,41,1,19,-2,0
0,0.573928851,0.573928851,41,1,19,-2,0
,6.471306428,6.471306428,41,1,19,-2,0
0,0.401173666,0.401173666,41,1,19,-2,0
0,-9.46699316,9.46699316,41,1,19,-2,0
0,-6.268985272,6.268985272,41,1,19,-2,0
0,-10.650961,10.650961,41,1,19,-2,0
0,6.301397244,6.301397244,41,1,19,-2,0
0,-7.400825098,7.400825098,41,1,19,-2,0
0,-1.27598306,1.27598306,41,1,19,-2,0
0,5.76753451,5.76753451,41,1,19,-2,0
0,8.266300447,8.266300447,41,1,19,-2,0
0,-7.47932477,7.47932477,41,1,19,-2,0
0,3.982359568,3.982359568,41,1,19,-2,0
0,1.397314569,1.397314569,41,1,19,-2,0
0,0.859223742,0.859223742,41,1,19,-2,0
0,-7.759777687,7.759777687,41,1,19,-2,0
0,8.672984485,8.672984485,41,1,19,-2,0
0,-4.166862992,4.166862992,41,1,19,-2,0
0,3.227234596,3.227234596,41,1,19,-2,0
0,6.294254939,6.294254939,41,1,19,-2,0
0,8.627059923,8.627059923,41,1,19,-2,0
0,-1.66154311,1.66154311,41,1,19,-2,0
0,1.450234842,1.450234842,41,1,19,-2,0
0,-3.665756537,3.665756537,41,1,19,-2,0
0,5.744048993,5.744048993,41,1,19,-2,0
0,5.223954398,5.223954398,41,1,19,-2,0
0,-8.696677797,8.696677797,41,1,19,-2,0
0,1.617138931,1.617138931,41,1,19,-2,0
0,-2.854593518,2.854593518,41,1,19,-2,0
0,-4.197235924,4.197235924,41,1,19,-2,0
0,7.678010292,7.678010292,41,1,19,-2,0
0,-0.226040433,0.226040433,41,1,19,-2,0
0,-15.48967863,15.48967863,41,1,19,-2,0
0,4.818465669,4.818465669,41,1,19,-2,0
0,-3.188534909,3.188534909,41,1,19,-2,0
0,4.157097872,4.157097872,41,1,19,-2,0
-1,3.485675048,3.485675048,41,1,19,-2,0
0,2.004550515,2.004550515,41,1,19,-2,0
0,-3.868949861,3.868949861,41,1,19,-2,0
0,-3.940572845,3.940572845,41,1,19,-2,0
,-2.116756546,2.116756546,42,1,20,8,0
48,-9.349099253,9.349099253,42,1,20,8,0
86,7.768942695,7.768942695,42,1,20,8,0
80,-0.36584957,0.36584957,42,1,20,8,0
99,4.843622262,4.843622262,42,1,20,8,0
-99,-4.769362275,4.769362275,42,1,20,8,0
52,1.597559155,1.597559155,42,1,20,8,0
-27,-7.845602083,7.845602083,42,1,20,8,0
-59,-1.629036934,1.629036934,42,1,20,8,0
-51,-2.897358755,2.897358755,42,1,20,8,0
67,-0.292405368,0.292405368,42,1,20,8,0
37,-1.442721274,1.442721274,42,1,20,8,0
-27,-0.703760944,0.703760944,42,1,20,8,0
45,2.121134583,2.121134583,42,1,20,8,0
35,7.657846365,7.657846365,42,1,20,8,0
19,3.406834697,3.406834697,42,1,20,8,0
99,6.535260208,6.535260208,42,1,20,8,0
-46,-0.273739893,0.273739893,42,1,20,8,0
-30,0.235558998,0.235558998,42,1,20,8,0
-10,-5.025490035,5.025490035,42,1,20,8,0
-21,-1.602615724,1.602615724,42,1,20,8,0
21,-0.568257386,0.568257386,42,1,20,8,0
-16,-1.446691767,1.446691767,42,1,20,8,0
-8,0.082759888,0.082759888,42,1,20,8,0
20,3.303941003,3.303941003,42,1,20,8,0
47,8.289768002,8.289768002,42,1,20,8,0
0,-3.01496388,3.01496388,42,1,20,8,0
12,-3.47926497,3.47926497,42,1,20,8,0
11,-5.003671308,5.003671308,42,1,20,8,0
-19,-5.590079077,5.590079077,42,1,20,8,0
27,11.09505587,11.09505587,42,1,20,8,0
22,0.139818742,0.139818742,42,1,20,8,0
46,3.519705231,3.519705231,42,1,20,8,0
-25,-15.66692022,15.66692022,42,1,20,8,0
9,0.678192426,0.678192426,42,1,20,8,0
-4,-2.542705553,2.542705553,42,1,20,8,0
18,7.318350751,7.318350751,42,1,20,8,0
-13,-6.644001958,6.644001958,42,1,20,8,0
16,1.776060943,1.776060943,42,1,20,8,0
-2,-2.435058665,2.435058665,42,1,20,8,0
69,14.26161628,14.26161628,42,1,20,8,0
85,4.550619434,4.550619434,42,1,20,8,0
46,2.236135386,2.236135386,42,1,20,8,0
37,1.768186235,1.768186235,42,1,20,8,0
-11,-7.841462001,7.841462001,42,1,20,8,0
0,-6.035911991,6.035911991,42,1,20,8,0
0,-1.770803997,1.770803997,42,1,20,8,0
40,-3.846932756,3.846932756,42,1,20,8,0
16,1.61024271,1.61024271,42,1,20,8,0
-22,-5.721958072,5.721958072,42,1,20,8,0
51,7.968829422,7.968829422,42,1,20,8,0
30,2.006129427,2.006129427,42,1,20,8,0
31,5.39491929,5.39491929,42,1,20,8,0
-12,-5.629253957,5.629253957,42,1,20,8,0
29,5.481469481,5.481469481,42,1,20,8,0
8,-3.703338097,3.703338097,42,1,20,8,0
5,-6.849840902,6.849840902,42,1,20,8,0
,-2.163372399,2.163372399,42,1,20,8,0
0,-4.721879439,4.721879439,42,1,20,8,0
0,-5.491666037,5.491666037,42,1,20,8,0
0,-4.727035304,4.727035304,42,1,20,8,0
-1,-3.564031052,3.564031052,42,1,20,8,0
-5,2.615553569,2.615553569,42,1,20,8,0
0,1.707243346,1.707243346,42,1,20,8,0
7,5.983811249,5.983811249,42,1,20,8,0
-2,-1.54589152,1.54589152,42,1,20,8,0
52,11.96678608,11.96678608,42,1,20,8,0
21,-0.404824918,0.404824918,42,1,20,8,0
39,1.582415627,1.582415627,42,1,20,8,0
-2,-14.89781299,14.89781299,42,1,20,8,0
-4,4.766904,4.766904,42,1,20,8,0
12,3.998095178,3.998095178,42,1,20,8,0
27,4.906252574,4.906252574,42,1,20,8,0
51,7.521028352,7.521028352,42,1,20,8,0
30,2.756349499,2.756349499,42,1,20,8,0
15,-6.961421744,6.961421744,42,1,20,8,0
7,-3.990236442,3.990236442,42,1,20,8,0
15,4.085035492,4.085035492,42,1,20,8,0
14,-3.869425406,3.869425406,42,1,20,8,0
20,6.201994468,6.201994468,42,1,20,8,0
0,-8.464234742,8.464234742,42,1,20,8,0
-1,-5.977471678,5.977471678,42,1,20,8,0
-4,-9.85889465,9.85889465,42,1,20,8,0
-8,0.84484091,0.84484091,42,1,20,8,0
18,-3.098996345,3.098996345,42,1,20,8,0
8,1.340206352,1.340206352,42,1,20,8,0
5,5.702731109,5.702731109,42,1,20,8,0
17,4.728763048,4.728763048,42,1,20,8,0
0,-8.264168236,8.264168236,42,1,20,8,0
6,5.529581927,5.529581927,42,1,20,8,0
3,4.423618487,4.423618487,42,1,20,8,0
12,3.647241272,3.647241272,42,1,20,8,0
11,-2.893295352,2.893295352,42,1,20,8,0
3,-0.50316253,0.50316253,42,1,20,8,0
5,-4.488076208,4.488076208,42,1,20,8,0
2,5.686155424,5.686155424,42,1,20,8,0
27,3.74120157,3.74120157,42,1,20,8,0
-2,-17.09546862,17.09546862,42,1,20,8,0
1,3.149195895,3.149195895,42,1,20,8,0
6,-0.176383399,0.176383399,42,1,20,8,0
0,5.330335251,5.330335251,42,1,20,8,0
1,-8.751610451,8.751610451,42,1,20,8,0
0,2.381322956,2.381322956,42,1,20,8,0
-1,-2.305661669,2.305661669,42,1,20,8,0
1,4.722228609,4.722228609,42,1,20,8,0
8,10.19218392,10.19218392,42,1,20,8,0
2,-12.81332197,12.81332197,42,1,20,8,0
0,-1.090669285,1.090669285,42,1,20,8,0
1,-4.002605952,4.002605952,42,1,20,8,0
0,-11.28735308,11.28735308,42,1,20,8,0
0,0.691294998,0.691294998,42,1,20,8,0
0,0.913234647,0.913234647,42,1,20,8,0
1,1.088118356,1.088118356,42,1,20,8,0
0,0.875606544,0.875606544,42,1,20,8,0
0,-1.211469531,1.211469531,42,1,20,8,0
0,3.164323514,3.164323514,42,1,20,8,0
0,-3.014588791,3.014588791,42,1,20,8,0
0,9.990819038,9.990819038,42,1,20,8,0
0,2.870195508,2.870195508,42,1,20,8,0
0,3.080399311,3.080399311,42,1,20,8,0
0,4.263474779,4.263474779,42,1,20,8,0
0,-5.283836665,5.283836665,42,1,20,8,0
